RESIDENTIAL_UNITS,GROSS_SQUARE_FEET,SALE_PRICE,BUILDING_AGE,LOG_SALE_PRICE,PREDICTED_PRICE,MARGIN,OPTIMAL_LIST_PRICE
1.0,2087.0,3100000.0,89.0,14.946912669455374,1222225.0,0.060000000000000005,1295559.0
1.0,2106.0,1700000.0,99.0,14.346138809026444,1292066.0,0.060000000000000005,1369589.0
1.0,1596.0,1460000.0,94.0,14.19394699368452,1123582.0,0.05,1179761.0
1.0,1584.0,1600000.0,99.0,14.28551418721001,1149697.0,0.05,1207181.0
1.0,2644.0,2999000.0,114.0,14.913789457731147,1573881.0,0.060000000000000005,1668313.0
1.0,4478.0,2400000.0,99.0,14.690979295318174,2196213.0,0.060000000000000005,2327986.0
1.0,2549.0,2250000.0,104.0,14.626440774180603,1463715.0,0.060000000000000005,1551538.0
1.0,1952.0,1999999.0,104.0,14.508657238524094,1280768.0,0.05,1344807.0
1.0,1392.0,1540000.0,104.0,14.247292974389811,1130000.0,0.05,1186500.0
1.0,2016.0,1950000.0,99.0,14.48333993053993,1266318.0,0.060000000000000005,1342298.0
1.0,1850.0,1100000.0,123.0,13.9108207377686,1380100.0,0.05,1449105.0
1.0,1850.0,1270000.0,123.0,14.054527458434775,1380100.0,0.05,1449105.0
1.0,2680.0,2400000.0,99.0,14.690979295318174,1469050.0,0.060000000000000005,1557193.0
1.0,4074.0,2997999.0,94.0,14.91345562408892,1955647.0,0.060000000000000005,2072985.0
1.0,1911.0,1200000.0,99.0,13.997832114758229,1236928.0,0.05,1298774.0
1.0,1384.0,1225000.0,104.0,14.018451401960965,1127980.0,0.05,1184379.0
1.0,1683.0,450000.0,119.0,13.017002861746503,1302491.0,0.05,1367616.0
1.0,2080.0,2025000.0,104.0,14.521080258522776,1317963.0,0.060000000000000005,1397041.0
1.0,2578.0,2350000.0,104.0,14.669925886120343,1473240.0,0.060000000000000005,1561634.0
1.0,1387.0,1413000.0,104.0,14.161225661666665,1128737.0,0.05,1185174.0
1.0,1626.0,1122000.0,104.0,13.930623365064779,1190712.0,0.05,1250247.0
1.0,2412.0,2999999.0,99.0,14.914122513298995,1383586.0,0.060000000000000005,1466601.0
1.0,4518.0,4600000.0,114.0,15.341566861459324,2393269.0,0.060000000000000005,2536865.0
1.0,1280.0,995000.0,109.0,13.81049801614073,1130691.0,0.05,1187226.0
1.0,2652.0,1800000.0,104.0,14.403297222866392,1497824.0,0.060000000000000005,1587694.0
1.0,2193.0,1735000.0,104.0,14.366517971363097,1351695.0,0.060000000000000005,1432797.0
1.0,2100.0,2400000.0,114.0,14.690979295318174,1393586.0,0.060000000000000005,1477201.0
1.0,1460.0,990000.0,99.0,13.805460222110773,1118251.0,0.05,1174163.0
1.0,1496.0,1737500.0,99.0,14.367957856421084,1127291.0,0.05,1183655.0
1.0,1188.0,998000.0,99.0,13.813508555293602,1052253.0,0.05,1104866.0
1.0,1704.0,1320000.0,94.0,14.093142294562554,1151051.0,0.05,1208604.0
1.0,1544.0,1150000.0,104.0,13.955272500339433,1169074.0,0.05,1227528.0
1.0,1312.0,1120000.0,99.0,13.928839243271277,1081843.0,0.05,1135935.0
1.0,1436.0,1035000.0,109.0,13.849911984681606,1170836.0,0.05,1229378.0
1.0,1504.0,1400000.0,89.0,14.151982794585487,1072815.0,0.05,1126456.0
1.0,1696.0,1440000.0,89.0,14.180153671552183,1119886.0,0.05,1175880.0
1.0,1470.0,1237500.0,99.0,14.028603773424983,1120755.0,0.05,1176792.0
1.0,1408.0,1450000.0,99.0,14.187074114396758,1105321.0,0.05,1160587.0
1.0,1344.0,562000.0,99.0,13.239257128875828,1089613.0,0.05,1144094.0
1.0,1980.0,850000.0,89.0,13.652991628466498,1193324.0,0.05,1252990.0
1.0,1472.0,1100000.0,99.0,13.9108207377686,1121256.0,0.05,1177319.0
1.0,1461.0,800000.0,99.0,13.592367006650065,1118501.0,0.05,1174426.0
1.0,1280.0,500000.0,99.0,13.122363377404328,1074128.0,0.05,1127834.0
1.0,1680.0,1225000.0,114.0,14.018451401960965,1268643.0,0.05,1332075.0
1.0,1078.0,998000.0,114.0,13.813508555293602,1108837.0,0.04,1153191.0
1.0,1960.0,1325000.0,74.0,14.09692301740246,1099978.0,0.05,1154977.0
1.0,2133.0,1280000.0,99.0,14.0623706358958,1299891.0,0.060000000000000005,1377885.0
1.0,1536.0,1175000.0,99.0,13.976778705560397,1137420.0,0.05,1194291.0
1.0,1152.0,1135000.0,84.0,13.94214320889764,966477.0,0.05,1014801.0
1.0,1928.0,720000.0,114.0,13.487006490992238,1340996.0,0.05,1408046.0
1.0,1780.0,960000.0,84.0,13.77468856344402,1112215.0,0.05,1167825.0
2.0,2216.0,1300000.0,84.0,14.077874822431765,1099603.0,0.060000000000000005,1165580.0
2.0,2660.0,1550000.0,114.0,14.253765488895429,1416528.0,0.060000000000000005,1501519.0
2.0,2164.0,1195000.0,125.0,13.993656743347747,1341423.0,0.060000000000000005,1421908.0
2.0,2024.0,1325000.0,99.0,14.09692301740246,1137677.0,0.060000000000000005,1205938.0
2.0,1846.0,1500000.0,114.0,14.22097566607244,1180761.0,0.05,1239799.0
2.0,1260.0,1120000.0,99.0,13.928839243271277,958987.0,0.05,1006936.0
2.0,1778.0,1200000.0,74.0,13.997832114758229,947121.0,0.05,994478.0
2.0,2822.0,1800000.0,125.0,14.403297222866392,1554092.0,0.060000000000000005,1647337.0
2.0,2698.0,600000.0,74.0,13.304684934198283,1163494.0,0.060000000000000005,1233304.0
2.0,3120.0,1250000.0,109.0,14.038654109278484,1530243.0,0.060000000000000005,1622058.0
2.0,2424.0,1650000.0,94.0,14.316285845876763,1212626.0,0.060000000000000005,1285383.0
2.0,2080.0,1425000.0,99.0,14.169682371684887,1152016.0,0.060000000000000005,1221137.0
2.0,992.0,995000.0,104.0,13.81049801614073,926672.0,0.04,963739.0
2.0,2292.0,1610000.0,74.0,14.291744736960645,1062503.0,0.060000000000000005,1126253.0
2.0,3618.0,1600000.0,99.0,14.28551418721001,1624960.0,0.060000000000000005,1722458.0
2.0,2274.0,1850000.0,99.0,14.430696197054507,1203099.0,0.060000000000000005,1275285.0
2.0,2850.0,1210000.0,94.0,14.006130917572923,1333840.0,0.060000000000000005,1413870.0
2.0,2796.0,1425000.0,114.0,14.169682371684887,1460275.0,0.060000000000000005,1547891.0
2.0,2320.0,1100000.0,99.0,13.9108207377686,1215540.0,0.060000000000000005,1288473.0
2.0,2182.0,1520000.0,99.0,14.234220892822458,1178598.0,0.060000000000000005,1249313.0
2.0,2880.0,1248000.0,114.0,14.03705282791151,1487967.0,0.060000000000000005,1577245.0
2.0,2880.0,206379.0,114.0,12.237469563227208,1487967.0,0.060000000000000005,1577245.0
2.0,2760.0,1540000.0,119.0,14.247292974389811,1486216.0,0.060000000000000005,1575389.0
2.0,3192.0,1870000.0,114.0,14.44144898883077,1595503.0,0.060000000000000005,1691233.0
2.0,3120.0,1320000.0,114.0,14.093142294562554,1570017.0,0.060000000000000005,1664218.0
2.0,2452.0,1010000.0,99.0,13.825460888817442,1251960.0,0.060000000000000005,1327077.0
2.0,2560.0,1750000.0,99.0,14.375126345899696,1282568.0,0.060000000000000005,1359522.0
2.0,3138.0,1480000.0,114.0,14.207552645740298,1576350.0,0.060000000000000005,1670931.0
2.0,1404.0,1050000.0,99.0,13.864300722133706,990374.0,0.05,1039893.0
2.0,2600.0,750000.0,99.0,13.527828485512494,1294093.0,0.060000000000000005,1371738.0
2.0,3120.0,1100000.0,114.0,13.9108207377686,1570017.0,0.060000000000000005,1664218.0
2.0,2850.0,1150000.0,99.0,13.955272500339433,1368509.0,0.060000000000000005,1450620.0
2.0,2730.0,1230000.0,123.0,14.0225247273486,1506896.0,0.060000000000000005,1597309.0
2.0,2102.0,1260000.0,109.0,14.04662227892766,1218662.0,0.060000000000000005,1291781.0
2.0,2210.0,1238000.0,109.0,14.02900773222668,1248455.0,0.060000000000000005,1323363.0
2.0,2970.0,1400000.0,119.0,14.151982794585487,1557683.0,0.060000000000000005,1651144.0
2.0,2650.0,1480000.0,119.0,14.207552645740298,1450099.0,0.060000000000000005,1537105.0
2.0,1760.0,1150198.0,114.0,13.95544465943225,1158268.0,0.05,1216181.0
2.0,3085.0,1280000.0,125.0,14.0623706358958,1648244.0,0.060000000000000005,1747139.0
2.0,1900.0,1255000.0,109.0,14.042646130548022,1164831.0,0.05,1223073.0
2.0,2272.0,1480000.0,123.0,14.207552645740298,1360185.0,0.060000000000000005,1441797.0
2.0,2272.0,1500000.0,123.0,14.22097566607244,1360185.0,0.060000000000000005,1441797.0
2.0,2640.0,1300000.0,125.0,14.077874822431765,1492104.0,0.060000000000000005,1581630.0
2.0,3252.0,1265000.0,125.0,14.050582680143757,1710969.0,0.060000000000000005,1813627.0
2.0,1664.0,1280000.0,99.0,14.0623706358958,1049670.0,0.05,1102153.0
2.0,2548.0,1390000.0,99.0,14.144814305106875,1279130.0,0.060000000000000005,1355878.0
2.0,1716.0,1200000.0,104.0,13.997832114758229,1089551.0,0.05,1144028.0
2.0,2446.0,1658000.0,94.0,14.321122614677376,1218607.0,0.060000000000000005,1291723.0
